Dataset	Celltype	Gene
PBMC_Monaco2019_20celltypes	pDC	AEBP1
PBMC_Monaco2019_20celltypes	pDC	IGFBP3
PBMC_Monaco2019_20celltypes	pDC	CD36
PBMC_Monaco2019_20celltypes	pDC	PLXNA4
PBMC_Monaco2019_20celltypes	pDC	LINC00996
PBMC_Monaco2019_20celltypes	pDC	VIPR2
PBMC_Monaco2019_20celltypes	pDC	PNOC
PBMC_Monaco2019_20celltypes	pDC	CA8
PBMC_Monaco2019_20celltypes	pDC	ENPP2
PBMC_Monaco2019_20celltypes	pDC	ZFAT
PBMC_Monaco2019_20celltypes	pDC	TPM2
PBMC_Monaco2019_20celltypes	pDC	FAM221B
PBMC_Monaco2019_20celltypes	pDC	DAPK1
PBMC_Monaco2019_20celltypes	pDC	SYK
PBMC_Monaco2019_20celltypes	pDC	UGCG
PBMC_Monaco2019_20celltypes	pDC	SUSD1
PBMC_Monaco2019_20celltypes	pDC	GSN
PBMC_Monaco2019_20celltypes	pDC	ST6GALNAC4
PBMC_Monaco2019_20celltypes	pDC	CCDC183
PBMC_Monaco2019_20celltypes	pDC	PTGDS
PBMC_Monaco2019_20celltypes	pDC	CLIC3
PBMC_Monaco2019_20celltypes	pDC	FUT7
PBMC_Monaco2019_20celltypes	pDC	LRRC26
PBMC_Monaco2019_20celltypes	pDC	NRP1
PBMC_Monaco2019_20celltypes	pDC	WDFY4
PBMC_Monaco2019_20celltypes	pDC	PALD1
PBMC_Monaco2019_20celltypes	pDC	LINC00865
PBMC_Monaco2019_20celltypes	pDC	BLNK
PBMC_Monaco2019_20celltypes	pDC	SLC18A2
PBMC_Monaco2019_20celltypes	pDC	IRF7
PBMC_Monaco2019_20celltypes	pDC	SCT
PBMC_Monaco2019_20celltypes	pDC	TNNI2
PBMC_Monaco2019_20celltypes	pDC	SERPING1
PBMC_Monaco2019_20celltypes	pDC	MPEG1
PBMC_Monaco2019_20celltypes	pDC	MS4A6A
PBMC_Monaco2019_20celltypes	pDC	MS4A4A
PBMC_Monaco2019_20celltypes	pDC	CYB561A3
PBMC_Monaco2019_20celltypes	pDC	VEGFB
PBMC_Monaco2019_20celltypes	pDC	PPP1R14B
PBMC_Monaco2019_20celltypes	pDC	P2RY6
PBMC_Monaco2019_20celltypes	pDC	ST3GAL4
PBMC_Monaco2019_20celltypes	pDC	ST14
PBMC_Monaco2019_20celltypes	pDC	CD4
PBMC_Monaco2019_20celltypes	pDC	CLEC4C
PBMC_Monaco2019_20celltypes	pDC	MSRB3
PBMC_Monaco2019_20celltypes	pDC	SLC41A2
PBMC_Monaco2019_20celltypes	pDC	C12orf75
PBMC_Monaco2019_20celltypes	pDC	CMKLR1
PBMC_Monaco2019_20celltypes	pDC	CORO1C
PBMC_Monaco2019_20celltypes	pDC	CUX2
PBMC_Monaco2019_20celltypes	pDC	ALDH2
PBMC_Monaco2019_20celltypes	pDC	SCARB1
PBMC_Monaco2019_20celltypes	pDC	SLC15A4
PBMC_Monaco2019_20celltypes	pDC	FLT3
PBMC_Monaco2019_20celltypes	pDC	ALOX5AP
PBMC_Monaco2019_20celltypes	pDC	GAS6
PBMC_Monaco2019_20celltypes	pDC	RNASE6
PBMC_Monaco2019_20celltypes	pDC	GZMB
PBMC_Monaco2019_20celltypes	pDC	EGLN3
PBMC_Monaco2019_20celltypes	pDC	PAPLN
PBMC_Monaco2019_20celltypes	pDC	LGMN
PBMC_Monaco2019_20celltypes	pDC	TCL1A
PBMC_Monaco2019_20celltypes	pDC	CYP46A1
PBMC_Monaco2019_20celltypes	pDC	PLD4
PBMC_Monaco2019_20celltypes	pDC	MAP1A
PBMC_Monaco2019_20celltypes	pDC	MYO1E
PBMC_Monaco2019_20celltypes	pDC	FAM81A
PBMC_Monaco2019_20celltypes	pDC	SCAMP5
PBMC_Monaco2019_20celltypes	pDC	CIB2
PBMC_Monaco2019_20celltypes	pDC	FES
PBMC_Monaco2019_20celltypes	pDC	SLC12A3
PBMC_Monaco2019_20celltypes	pDC	LRRC36
PBMC_Monaco2019_20celltypes	pDC	SMPD3
PBMC_Monaco2019_20celltypes	pDC	IRF8
PBMC_Monaco2019_20celltypes	pDC	SLC7A5
PBMC_Monaco2019_20celltypes	pDC	CBFA2T3
PBMC_Monaco2019_20celltypes	pDC	SERPINF2
PBMC_Monaco2019_20celltypes	pDC	SERPINF1
PBMC_Monaco2019_20celltypes	pDC	P2RX1
PBMC_Monaco2019_20celltypes	pDC	SPNS3
PBMC_Monaco2019_20celltypes	pDC	CD68
PBMC_Monaco2019_20celltypes	pDC	PMP22
PBMC_Monaco2019_20celltypes	pDC	RASD1
PBMC_Monaco2019_20celltypes	pDC	TRAF4
PBMC_Monaco2019_20celltypes	pDC	ABHD15
PBMC_Monaco2019_20celltypes	pDC	GRN
PBMC_Monaco2019_20celltypes	pDC	CUEDC1
PBMC_Monaco2019_20celltypes	pDC	TEX2
PBMC_Monaco2019_20celltypes	pDC	MILR1
PBMC_Monaco2019_20celltypes	pDC	GPRC5C
PBMC_Monaco2019_20celltypes	pDC	CD300LB
PBMC_Monaco2019_20celltypes	pDC	SMIM5
PBMC_Monaco2019_20celltypes	pDC	SPHK1
PBMC_Monaco2019_20celltypes	pDC	TUBB6
PBMC_Monaco2019_20celltypes	pDC	TCF4
PBMC_Monaco2019_20celltypes	pDC	GNA15
PBMC_Monaco2019_20celltypes	pDC	SHD
PBMC_Monaco2019_20celltypes	pDC	TMIGD2
PBMC_Monaco2019_20celltypes	pDC	PTPRS
PBMC_Monaco2019_20celltypes	pDC	TRIP10
PBMC_Monaco2019_20celltypes	pDC	PLVAP
PBMC_Monaco2019_20celltypes	pDC	FAM129C
PBMC_Monaco2019_20celltypes	pDC	TYROBP
PBMC_Monaco2019_20celltypes	pDC	AXL
PBMC_Monaco2019_20celltypes	pDC	SPIB
PBMC_Monaco2019_20celltypes	pDC	LILRA4
PBMC_Monaco2019_20celltypes	pDC	LILRB4
PBMC_Monaco2019_20celltypes	pDC	NLRP7
PBMC_Monaco2019_20celltypes	pDC	LAMP5
PBMC_Monaco2019_20celltypes	pDC	THBD
PBMC_Monaco2019_20celltypes	pDC	CST3
PBMC_Monaco2019_20celltypes	pDC	ASIP
PBMC_Monaco2019_20celltypes	pDC	MYBL2
PBMC_Monaco2019_20celltypes	pDC	APP
PBMC_Monaco2019_20celltypes	pDC	CYYR1
PBMC_Monaco2019_20celltypes	pDC	TRPM2
PBMC_Monaco2019_20celltypes	pDC	MMP11
PBMC_Monaco2019_20celltypes	pDC	DERL3
PBMC_Monaco2019_20celltypes	pDC	CSF2RB
PBMC_Monaco2019_20celltypes	pDC	PLXNB2
PBMC_Monaco2019_20celltypes	pDC	CSF2RA
PBMC_Monaco2019_20celltypes	pDC	IL3RA
PBMC_Monaco2019_20celltypes	pDC	TLR7
PBMC_Monaco2019_20celltypes	pDC	GPM6B
PBMC_Monaco2019_20celltypes	pDC	SCML2
PBMC_Monaco2019_20celltypes	pDC	PHEX
PBMC_Monaco2019_20celltypes	pDC	CYBB
PBMC_Monaco2019_20celltypes	pDC	CLCN5
PBMC_Monaco2019_20celltypes	pDC	CXCR3
PBMC_Monaco2019_20celltypes	pDC	BTK
PBMC_Monaco2019_20celltypes	pDC	PLS3
PBMC_Monaco2019_20celltypes	B-Ex	TAS1R3
PBMC_Monaco2019_20celltypes	B-Ex	CNR2
PBMC_Monaco2019_20celltypes	B-Ex	CLIC4
PBMC_Monaco2019_20celltypes	B-Ex	FGR
PBMC_Monaco2019_20celltypes	B-Ex	S100A9
PBMC_Monaco2019_20celltypes	B-Ex	S100A8
PBMC_Monaco2019_20celltypes	B-Ex	FCRL5
PBMC_Monaco2019_20celltypes	B-Ex	FCRL3
PBMC_Monaco2019_20celltypes	B-Ex	FCRL2
PBMC_Monaco2019_20celltypes	B-Ex	FCRL1
PBMC_Monaco2019_20celltypes	B-Ex	CD1C
PBMC_Monaco2019_20celltypes	B-Ex	MNDA
PBMC_Monaco2019_20celltypes	B-Ex	AIM2
PBMC_Monaco2019_20celltypes	B-Ex	FCGR2A
PBMC_Monaco2019_20celltypes	B-Ex	FCGR2B
PBMC_Monaco2019_20celltypes	B-Ex	FCRLA
PBMC_Monaco2019_20celltypes	B-Ex	RALGPS2
PBMC_Monaco2019_20celltypes	B-Ex	ANGPTL1
PBMC_Monaco2019_20celltypes	B-Ex	CR2
PBMC_Monaco2019_20celltypes	B-Ex	CR1
PBMC_Monaco2019_20celltypes	B-Ex	G0S2
PBMC_Monaco2019_20celltypes	B-Ex	MARC2
PBMC_Monaco2019_20celltypes	B-Ex	FAM177B
PBMC_Monaco2019_20celltypes	B-Ex	KMO
PBMC_Monaco2019_20celltypes	B-Ex	FAM49A
PBMC_Monaco2019_20celltypes	B-Ex	EHD3
PBMC_Monaco2019_20celltypes	B-Ex	RASGRP3
PBMC_Monaco2019_20celltypes	B-Ex	BCL11A
PBMC_Monaco2019_20celltypes	B-Ex	ADD2
PBMC_Monaco2019_20celltypes	B-Ex	AFF3
PBMC_Monaco2019_20celltypes	B-Ex	IL1B
PBMC_Monaco2019_20celltypes	B-Ex	IL1RN
PBMC_Monaco2019_20celltypes	B-Ex	MYO7B
PBMC_Monaco2019_20celltypes	B-Ex	KYNU
PBMC_Monaco2019_20celltypes	B-Ex	COBLL1
PBMC_Monaco2019_20celltypes	B-Ex	SCN3A
PBMC_Monaco2019_20celltypes	B-Ex	COL4A4
PBMC_Monaco2019_20celltypes	B-Ex	COL4A3
PBMC_Monaco2019_20celltypes	B-Ex	B3GNT7
PBMC_Monaco2019_20celltypes	B-Ex	KCNH8
PBMC_Monaco2019_20celltypes	B-Ex	OSBPL10
PBMC_Monaco2019_20celltypes	B-Ex	ZNF860
PBMC_Monaco2019_20celltypes	B-Ex	CD200
PBMC_Monaco2019_20celltypes	B-Ex	BTLA
PBMC_Monaco2019_20celltypes	B-Ex	GRAMD1C
PBMC_Monaco2019_20celltypes	B-Ex	EAF2
PBMC_Monaco2019_20celltypes	B-Ex	SLC15A2
PBMC_Monaco2019_20celltypes	B-Ex	CD86
PBMC_Monaco2019_20celltypes	B-Ex	DGKG
PBMC_Monaco2019_20celltypes	B-Ex	DOK7
PBMC_Monaco2019_20celltypes	B-Ex	HS3ST1
PBMC_Monaco2019_20celltypes	B-Ex	SEL1L3
PBMC_Monaco2019_20celltypes	B-Ex	TLR10
PBMC_Monaco2019_20celltypes	B-Ex	STAP1
PBMC_Monaco2019_20celltypes	B-Ex	PPBP
PBMC_Monaco2019_20celltypes	B-Ex	PARM1
PBMC_Monaco2019_20celltypes	B-Ex	ARHGAP24
PBMC_Monaco2019_20celltypes	B-Ex	SNCA
PBMC_Monaco2019_20celltypes	B-Ex	BANK1
PBMC_Monaco2019_20celltypes	B-Ex	UGT8
PBMC_Monaco2019_20celltypes	B-Ex	TBC1D9
PBMC_Monaco2019_20celltypes	B-Ex	MARCH1
PBMC_Monaco2019_20celltypes	B-Ex	TRIO
PBMC_Monaco2019_20celltypes	B-Ex	GAPT
PBMC_Monaco2019_20celltypes	B-Ex	CD180
PBMC_Monaco2019_20celltypes	B-Ex	VCAN
PBMC_Monaco2019_20celltypes	B-Ex	MEF2C
PBMC_Monaco2019_20celltypes	B-Ex	MEF2C-AS1
PBMC_Monaco2019_20celltypes	B-Ex	MZB1
PBMC_Monaco2019_20celltypes	B-Ex	CD14
PBMC_Monaco2019_20celltypes	B-Ex	CD74
PBMC_Monaco2019_20celltypes	B-Ex	ADAM19
PBMC_Monaco2019_20celltypes	B-Ex	EBF1
PBMC_Monaco2019_20celltypes	B-Ex	DOK3
PBMC_Monaco2019_20celltypes	B-Ex	BTNL9
PBMC_Monaco2019_20celltypes	B-Ex	LY86
PBMC_Monaco2019_20celltypes	B-Ex	TXNDC5
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DRA
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DRB5
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DRB1
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DQA1
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DQB1
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DQB2
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DOB
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DMB
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DMA
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DOA
PBMC_Monaco2019_20celltypes	B-Ex	HLA-DPB1
PBMC_Monaco2019_20celltypes	B-Ex	CPNE5
PBMC_Monaco2019_20celltypes	B-Ex	FGD2
PBMC_Monaco2019_20celltypes	B-Ex	TFEB
PBMC_Monaco2019_20celltypes	B-Ex	COL19A1
PBMC_Monaco2019_20celltypes	B-Ex	NT5E
PBMC_Monaco2019_20celltypes	B-Ex	LINC01013
PBMC_Monaco2019_20celltypes	B-Ex	MOXD1
PBMC_Monaco2019_20celltypes	B-Ex	PLEKHG1
PBMC_Monaco2019_20celltypes	B-Ex	CCR6
PBMC_Monaco2019_20celltypes	B-Ex	TSPAN13
PBMC_Monaco2019_20celltypes	B-Ex	HDAC9
PBMC_Monaco2019_20celltypes	B-Ex	MPP6
PBMC_Monaco2019_20celltypes	B-Ex	LAT2
PBMC_Monaco2019_20celltypes	B-Ex	NCF1
PBMC_Monaco2019_20celltypes	B-Ex	ABCB4
PBMC_Monaco2019_20celltypes	B-Ex	CDK14
PBMC_Monaco2019_20celltypes	B-Ex	ORAI2
PBMC_Monaco2019_20celltypes	B-Ex	TFEC
PBMC_Monaco2019_20celltypes	B-Ex	WNT16
PBMC_Monaco2019_20celltypes	B-Ex	TSPAN33
PBMC_Monaco2019_20celltypes	B-Ex	CNTNAP2
PBMC_Monaco2019_20celltypes	B-Ex	TMEM176B
PBMC_Monaco2019_20celltypes	B-Ex	FAM167A
PBMC_Monaco2019_20celltypes	B-Ex	BLK
PBMC_Monaco2019_20celltypes	B-Ex	DMTN
PBMC_Monaco2019_20celltypes	B-Ex	ADAM28
PBMC_Monaco2019_20celltypes	B-Ex	PNOC
PBMC_Monaco2019_20celltypes	B-Ex	LYN
PBMC_Monaco2019_20celltypes	B-Ex	DNAJC5B
PBMC_Monaco2019_20celltypes	B-Ex	IL7
PBMC_Monaco2019_20celltypes	B-Ex	E2F5
PBMC_Monaco2019_20celltypes	B-Ex	PKHD1L1
PBMC_Monaco2019_20celltypes	B-Ex	SYBU
PBMC_Monaco2019_20celltypes	B-Ex	CD72
PBMC_Monaco2019_20celltypes	B-Ex	PAX5
PBMC_Monaco2019_20celltypes	B-Ex	FBXO10
PBMC_Monaco2019_20celltypes	B-Ex	PIP5K1B
PBMC_Monaco2019_20celltypes	B-Ex	TLE1
PBMC_Monaco2019_20celltypes	B-Ex	SYK
PBMC_Monaco2019_20celltypes	B-Ex	NIPSNAP3B
PBMC_Monaco2019_20celltypes	B-Ex	AKAP2
PBMC_Monaco2019_20celltypes	B-Ex	PTGS1
PBMC_Monaco2019_20celltypes	B-Ex	NEK6
PBMC_Monaco2019_20celltypes	B-Ex	WDR34
PBMC_Monaco2019_20celltypes	B-Ex	AK8
PBMC_Monaco2019_20celltypes	B-Ex	VAV2
PBMC_Monaco2019_20celltypes	B-Ex	FCN1
PBMC_Monaco2019_20celltypes	B-Ex	ALOX5
PBMC_Monaco2019_20celltypes	B-Ex	WDFY4
PBMC_Monaco2019_20celltypes	B-Ex	HHEX
PBMC_Monaco2019_20celltypes	B-Ex	PDLIM1
PBMC_Monaco2019_20celltypes	B-Ex	BLNK
PBMC_Monaco2019_20celltypes	B-Ex	PIK3AP1
PBMC_Monaco2019_20celltypes	B-Ex	CD81
PBMC_Monaco2019_20celltypes	B-Ex	HBB
PBMC_Monaco2019_20celltypes	B-Ex	SWAP70
PBMC_Monaco2019_20celltypes	B-Ex	TP53I11
PBMC_Monaco2019_20celltypes	B-Ex	MPEG1
PBMC_Monaco2019_20celltypes	B-Ex	MS4A7
PBMC_Monaco2019_20celltypes	B-Ex	MS4A1
PBMC_Monaco2019_20celltypes	B-Ex	HRASLS2
PBMC_Monaco2019_20celltypes	B-Ex	FOLR3
PBMC_Monaco2019_20celltypes	B-Ex	POU2AF1
PBMC_Monaco2019_20celltypes	B-Ex	CXCR5
PBMC_Monaco2019_20celltypes	B-Ex	CLECL1
PBMC_Monaco2019_20celltypes	B-Ex	GPRC5D
PBMC_Monaco2019_20celltypes	B-Ex	BHLHE41
PBMC_Monaco2019_20celltypes	B-Ex	SSPN
PBMC_Monaco2019_20celltypes	B-Ex	LYZ
PBMC_Monaco2019_20celltypes	B-Ex	HVCN1
PBMC_Monaco2019_20celltypes	B-Ex	HRK
PBMC_Monaco2019_20celltypes	B-Ex	BCL7A
PBMC_Monaco2019_20celltypes	B-Ex	HIP1R
PBMC_Monaco2019_20celltypes	B-Ex	PCDH9
PBMC_Monaco2019_20celltypes	B-Ex	COCH
PBMC_Monaco2019_20celltypes	B-Ex	SERPINA1
PBMC_Monaco2019_20celltypes	B-Ex	TCL1A
PBMC_Monaco2019_20celltypes	B-Ex	PLD4
PBMC_Monaco2019_20celltypes	B-Ex	LINC00926
PBMC_Monaco2019_20celltypes	B-Ex	SNX22
PBMC_Monaco2019_20celltypes	B-Ex	TSPAN3
PBMC_Monaco2019_20celltypes	B-Ex	SEMA4B
PBMC_Monaco2019_20celltypes	B-Ex	HBA2
PBMC_Monaco2019_20celltypes	B-Ex	HBA1
PBMC_Monaco2019_20celltypes	B-Ex	BAIAP3
PBMC_Monaco2019_20celltypes	B-Ex	CIITA
PBMC_Monaco2019_20celltypes	B-Ex	TNFRSF17
PBMC_Monaco2019_20celltypes	B-Ex	CD19
PBMC_Monaco2019_20celltypes	B-Ex	ITGAX
PBMC_Monaco2019_20celltypes	B-Ex	PLCG2
PBMC_Monaco2019_20celltypes	B-Ex	IRF8
PBMC_Monaco2019_20celltypes	B-Ex	CBFA2T3
PBMC_Monaco2019_20celltypes	B-Ex	P2RX5
PBMC_Monaco2019_20celltypes	B-Ex	SCIMP
PBMC_Monaco2019_20celltypes	B-Ex	CD68
PBMC_Monaco2019_20celltypes	B-Ex	TNFRSF13B
PBMC_Monaco2019_20celltypes	B-Ex	CCL3
PBMC_Monaco2019_20celltypes	B-Ex	JUP
PBMC_Monaco2019_20celltypes	B-Ex	CD79B
PBMC_Monaco2019_20celltypes	B-Ex	RAB31
PBMC_Monaco2019_20celltypes	B-Ex	TUBB6
PBMC_Monaco2019_20celltypes	B-Ex	TCF4
PBMC_Monaco2019_20celltypes	B-Ex	GNG7
PBMC_Monaco2019_20celltypes	B-Ex	EBI3
PBMC_Monaco2019_20celltypes	B-Ex	FCER2
PBMC_Monaco2019_20celltypes	B-Ex	CLEC17A
PBMC_Monaco2019_20celltypes	B-Ex	FAM129C
PBMC_Monaco2019_20celltypes	B-Ex	IFI30
PBMC_Monaco2019_20celltypes	B-Ex	CD22
PBMC_Monaco2019_20celltypes	B-Ex	ZBTB32
PBMC_Monaco2019_20celltypes	B-Ex	PPP1R14A
PBMC_Monaco2019_20celltypes	B-Ex	CD79A
PBMC_Monaco2019_20celltypes	B-Ex	KCNN4
PBMC_Monaco2019_20celltypes	B-Ex	SPIB
PBMC_Monaco2019_20celltypes	B-Ex	KLK1
PBMC_Monaco2019_20celltypes	B-Ex	SIGLEC10
PBMC_Monaco2019_20celltypes	B-Ex	LILRB2
PBMC_Monaco2019_20celltypes	B-Ex	MACROD2
PBMC_Monaco2019_20celltypes	B-Ex	HCK
PBMC_Monaco2019_20celltypes	B-Ex	PKIG
PBMC_Monaco2019_20celltypes	B-Ex	CD40
PBMC_Monaco2019_20celltypes	B-Ex	LINC00494
PBMC_Monaco2019_20celltypes	B-Ex	BACE2
PBMC_Monaco2019_20celltypes	B-Ex	IGLL5
PBMC_Monaco2019_20celltypes	B-Ex	VPREB3
PBMC_Monaco2019_20celltypes	B-Ex	DERL3
PBMC_Monaco2019_20celltypes	B-Ex	TNFRSF13C
PBMC_Monaco2019_20celltypes	B-Ex	TLR7
PBMC_Monaco2019_20celltypes	B-Ex	CYBB
PBMC_Monaco2019_20celltypes	B-Ex	KLF8
PBMC_Monaco2019_20celltypes	B-Ex	BTK
PBMC_Monaco2019_20celltypes	B-naive	SLC2A5
PBMC_Monaco2019_20celltypes	B-naive	CNR2
PBMC_Monaco2019_20celltypes	B-naive	CLIC4
PBMC_Monaco2019_20celltypes	B-naive	BEND5
PBMC_Monaco2019_20celltypes	B-naive	VAV3-AS1
PBMC_Monaco2019_20celltypes	B-naive	S100A9
PBMC_Monaco2019_20celltypes	B-naive	S100A8
PBMC_Monaco2019_20celltypes	B-naive	FCRL5
PBMC_Monaco2019_20celltypes	B-naive	FCRL3
PBMC_Monaco2019_20celltypes	B-naive	FCRL2
PBMC_Monaco2019_20celltypes	B-naive	FCRL1
PBMC_Monaco2019_20celltypes	B-naive	CD1A
PBMC_Monaco2019_20celltypes	B-naive	CD1C
PBMC_Monaco2019_20celltypes	B-naive	MNDA
PBMC_Monaco2019_20celltypes	B-naive	FCGR2B
PBMC_Monaco2019_20celltypes	B-naive	FCRLA
PBMC_Monaco2019_20celltypes	B-naive	RALGPS2
PBMC_Monaco2019_20celltypes	B-naive	ANGPTL1
PBMC_Monaco2019_20celltypes	B-naive	LAMC1
PBMC_Monaco2019_20celltypes	B-naive	CR2
PBMC_Monaco2019_20celltypes	B-naive	G0S2
PBMC_Monaco2019_20celltypes	B-naive	FAM177B
PBMC_Monaco2019_20celltypes	B-naive	KMO
PBMC_Monaco2019_20celltypes	B-naive	RASGRP3
PBMC_Monaco2019_20celltypes	B-naive	PRKCE
PBMC_Monaco2019_20celltypes	B-naive	BCL11A
PBMC_Monaco2019_20celltypes	B-naive	AFF3
PBMC_Monaco2019_20celltypes	B-naive	IL1B
PBMC_Monaco2019_20celltypes	B-naive	IL1RN
PBMC_Monaco2019_20celltypes	B-naive	MYO7B
PBMC_Monaco2019_20celltypes	B-naive	COBLL1
PBMC_Monaco2019_20celltypes	B-naive	SLC38A11
PBMC_Monaco2019_20celltypes	B-naive	SCN3A
PBMC_Monaco2019_20celltypes	B-naive	SESTD1
PBMC_Monaco2019_20celltypes	B-naive	KCNH8
PBMC_Monaco2019_20celltypes	B-naive	OSBPL10
PBMC_Monaco2019_20celltypes	B-naive	ZNF860
PBMC_Monaco2019_20celltypes	B-naive	TTC21A
PBMC_Monaco2019_20celltypes	B-naive	CD200
PBMC_Monaco2019_20celltypes	B-naive	BTLA
PBMC_Monaco2019_20celltypes	B-naive	EAF2
PBMC_Monaco2019_20celltypes	B-naive	SLC15A2
PBMC_Monaco2019_20celltypes	B-naive	P2RY14
PBMC_Monaco2019_20celltypes	B-naive	ZDHHC19
PBMC_Monaco2019_20celltypes	B-naive	HS3ST1
PBMC_Monaco2019_20celltypes	B-naive	TLR10
PBMC_Monaco2019_20celltypes	B-naive	ATP10D
PBMC_Monaco2019_20celltypes	B-naive	STAP1
PBMC_Monaco2019_20celltypes	B-naive	PPBP
PBMC_Monaco2019_20celltypes	B-naive	PARM1
PBMC_Monaco2019_20celltypes	B-naive	BMP2K
PBMC_Monaco2019_20celltypes	B-naive	ARHGAP24
PBMC_Monaco2019_20celltypes	B-naive	SNCA
PBMC_Monaco2019_20celltypes	B-naive	CCSER1
PBMC_Monaco2019_20celltypes	B-naive	BANK1
PBMC_Monaco2019_20celltypes	B-naive	UGT8
PBMC_Monaco2019_20celltypes	B-naive	MARCH1
PBMC_Monaco2019_20celltypes	B-naive	GAPT
PBMC_Monaco2019_20celltypes	B-naive	CD180
PBMC_Monaco2019_20celltypes	B-naive	VCAN
PBMC_Monaco2019_20celltypes	B-naive	MEF2C
PBMC_Monaco2019_20celltypes	B-naive	MEF2C-AS1
PBMC_Monaco2019_20celltypes	B-naive	ZNF608
PBMC_Monaco2019_20celltypes	B-naive	MARCH3
PBMC_Monaco2019_20celltypes	B-naive	MZB1
PBMC_Monaco2019_20celltypes	B-naive	CD14
PBMC_Monaco2019_20celltypes	B-naive	CD74
PBMC_Monaco2019_20celltypes	B-naive	SPARC
PBMC_Monaco2019_20celltypes	B-naive	ADAM19
PBMC_Monaco2019_20celltypes	B-naive	EBF1
PBMC_Monaco2019_20celltypes	B-naive	DOK3
PBMC_Monaco2019_20celltypes	B-naive	LY86
PBMC_Monaco2019_20celltypes	B-naive	PHACTR1
PBMC_Monaco2019_20celltypes	B-naive	CD83
PBMC_Monaco2019_20celltypes	B-naive	HLA-DRA
PBMC_Monaco2019_20celltypes	B-naive	HLA-DRB5
PBMC_Monaco2019_20celltypes	B-naive	HLA-DRB1
PBMC_Monaco2019_20celltypes	B-naive	HLA-DQA1
PBMC_Monaco2019_20celltypes	B-naive	HLA-DQB1
PBMC_Monaco2019_20celltypes	B-naive	HLA-DQB2
PBMC_Monaco2019_20celltypes	B-naive	HLA-DOB
PBMC_Monaco2019_20celltypes	B-naive	HLA-DMB
PBMC_Monaco2019_20celltypes	B-naive	HLA-DMA
PBMC_Monaco2019_20celltypes	B-naive	HLA-DOA
PBMC_Monaco2019_20celltypes	B-naive	CPNE5
PBMC_Monaco2019_20celltypes	B-naive	FGD2
PBMC_Monaco2019_20celltypes	B-naive	TREML2
PBMC_Monaco2019_20celltypes	B-naive	CRIP3
PBMC_Monaco2019_20celltypes	B-naive	ZNF318
PBMC_Monaco2019_20celltypes	B-naive	KHDRBS2
PBMC_Monaco2019_20celltypes	B-naive	COL19A1
PBMC_Monaco2019_20celltypes	B-naive	NT5E
PBMC_Monaco2019_20celltypes	B-naive	BACH2
PBMC_Monaco2019_20celltypes	B-naive	PTPRK
PBMC_Monaco2019_20celltypes	B-naive	LINC01013
PBMC_Monaco2019_20celltypes	B-naive	PLEKHG1
PBMC_Monaco2019_20celltypes	B-naive	CCR6
PBMC_Monaco2019_20celltypes	B-naive	TSPAN13
PBMC_Monaco2019_20celltypes	B-naive	HDAC9
PBMC_Monaco2019_20celltypes	B-naive	CDCA7L
PBMC_Monaco2019_20celltypes	B-naive	STEAP1B
PBMC_Monaco2019_20celltypes	B-naive	TPST1
PBMC_Monaco2019_20celltypes	B-naive	LAT2
PBMC_Monaco2019_20celltypes	B-naive	NCF1
PBMC_Monaco2019_20celltypes	B-naive	ABCB4
PBMC_Monaco2019_20celltypes	B-naive	CDK14
PBMC_Monaco2019_20celltypes	B-naive	WNT16
PBMC_Monaco2019_20celltypes	B-naive	CNTNAP2
PBMC_Monaco2019_20celltypes	B-naive	TMEM176B
PBMC_Monaco2019_20celltypes	B-naive	BLK
PBMC_Monaco2019_20celltypes	B-naive	DMTN
PBMC_Monaco2019_20celltypes	B-naive	ADAM28
PBMC_Monaco2019_20celltypes	B-naive	PNOC
PBMC_Monaco2019_20celltypes	B-naive	E2F5
PBMC_Monaco2019_20celltypes	B-naive	CD72
PBMC_Monaco2019_20celltypes	B-naive	PAX5
PBMC_Monaco2019_20celltypes	B-naive	PIP5K1B
PBMC_Monaco2019_20celltypes	B-naive	TLE1
PBMC_Monaco2019_20celltypes	B-naive	SYK
PBMC_Monaco2019_20celltypes	B-naive	AKAP2
PBMC_Monaco2019_20celltypes	B-naive	STRBP
PBMC_Monaco2019_20celltypes	B-naive	WDR34
PBMC_Monaco2019_20celltypes	B-naive	FCN1
PBMC_Monaco2019_20celltypes	B-naive	ALOX5
PBMC_Monaco2019_20celltypes	B-naive	WDFY4
PBMC_Monaco2019_20celltypes	B-naive	HHEX
PBMC_Monaco2019_20celltypes	B-naive	PDLIM1
PBMC_Monaco2019_20celltypes	B-naive	BLNK
PBMC_Monaco2019_20celltypes	B-naive	PIK3AP1
PBMC_Monaco2019_20celltypes	B-naive	CD81
PBMC_Monaco2019_20celltypes	B-naive	HBB
